Source IP,Source Port,Destination IP,Destination Port,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Predicted_Label
192.168.12.140,53676,192.168.12.146,80,04/08/2024 11:53:48 AM,945,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.4021164021165,945.0,0.0,945.0,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1058.2010582010582,1058.2010582010582,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53682,192.168.12.146,80,04/08/2024 11:53:48 AM,82337,2,5,397.0,634.0,397.0,0.0,198.5,280.72139213105936,634.0,0.0,126.8,283.53341954697333,12521.709559493303,85.01645675698654,13722.833333333334,33166.250903089225,81421.0,1.0,1.0,1.0,0.0,1.0,1.0,82337.0,20584.25,40559.1368199982,81421.0,64.0,0,0,0,0,64,176,24.29041621628187,60.72604054070467,0.0,634.0,128.875,246.8935210050797,60956.410714285725,0,1,0,0,0,0,0,0,2.0,147.28571428571428,198.5,126.8,0,0,0,0,0,0,2,397,5,634,-1,506,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53682,192.168.12.146,80,04/08/2024 11:53:48 AM,653,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3062.7871362940277,653.0,0.0,653.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1531.3935681470136,1531.3935681470136,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53690,192.168.12.146,80,04/08/2024 11:53:48 AM,84597,2,5,363.0,634.0,363.0,0.0,181.5,256.6797615707168,634.0,0.0,126.8,283.53341954697333,11785.287894369776,82.74525101362931,14099.5,33902.05830181996,83297.0,1.0,1.0,1.0,0.0,1.0,1.0,84597.0,21149.25,41434.52365982584,83297.0,91.0,0,0,0,0,64,176,23.641500289608377,59.10375072402094,0.0,634.0,124.625,241.8600170700872,58496.267857142855,0,1,0,0,0,0,0,0,2.0,142.42857142857142,181.5,126.8,0,0,0,0,0,0,2,363,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53690,192.168.12.146,80,04/08/2024 11:53:48 AM,829,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412.5452352231605,829.0,0.0,829.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1206.2726176115802,1206.2726176115802,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53700,192.168.12.146,80,04/08/2024 11:53:48 AM,84606,2,5,307.0,634.0,307.0,0.0,153.5,217.08178182427008,634.0,0.0,126.8,283.53341954697333,11122.142637637991,82.736448951611,14101.000000000002,32857.54198962545,81128.0,48.0,3050.0,3050.0,0.0,3050.0,3050.0,84606.0,21151.5,40013.5661536601,81128.0,77.0,0,0,0,0,64,176,23.638985414746,59.097463536865,0.0,634.0,117.625,234.6790741782123,55074.26785714286,0,1,0,0,0,0,0,0,2.0,134.42857142857142,153.5,126.8,0,0,0,0,0,0,2,307,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53700,192.168.12.146,80,04/08/2024 11:53:48 AM,732,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2732.24043715847,732.0,0.0,732.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1366.120218579235,1366.120218579235,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53714,192.168.12.146,80,04/08/2024 11:53:48 AM,86592,2,5,310.0,634.0,310.0,0.0,155.0,219.2031021678297,634.0,0.0,126.8,283.53341954697333,10901.69992609017,80.83887657058389,14432.0,31616.04207993151,78692.0,61.0,7421.0,7421.0,0.0,7421.0,7421.0,86592.0,21648.0,38195.07675953364,78692.0,117.0,0,0,0,0,64,176,23.096821877309683,57.742054693274206,0.0,634.0,118.0,235.02705011490545,55237.71428571428,0,1,0,0,0,0,0,0,2.0,134.85714285714286,155.0,126.8,0,0,0,0,0,0,2,310,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53714,192.168.12.146,80,04/08/2024 11:53:48 AM,892,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2242.152466367713,892.0,0.0,892.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1121.0762331838564,1121.0762331838564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53736,192.168.12.146,80,04/08/2024 11:53:48 AM,87827,4,5,362.0,14480.0,362.0,0.0,90.5,181.0,7240.0,0.0,2896.0,3965.5113163374026,168991.31246655356,102.47418219909596,10978.374999999998,28506.846600860645,81386.0,0.0,87274.0,29091.333333333336,45838.40848386136,81931.0,0.0,87358.0,21839.5,39790.0996187075,81386.0,64.0,0,0,0,0,128,176,45.54408097737598,56.93010122171997,0.0,7240.0,1484.2,3035.672131322632,9215305.28888889,0,1,0,0,0,0,0,0,1.0,1649.111111111111,90.5,2896.0,0,0,0,0,0,0,4,362,5,14480,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,53738,192.168.12.146,80,04/08/2024 11:53:48 AM,89857,3,6,401.0,17647.0,401.0,0.0,133.66666666666669,231.51745794503992,7240.0,0.0,2941.1666666666665,3548.5862208303,200852.465584206,100.15914174744316,11232.125,29427.15011412566,83958.0,23.0,88876.0,44438.0,56326.711975758,84267.0,4609.0,89857.0,17971.4,36960.66527133947,83958.0,43.0,0,0,0,0,96,208,33.38638058248105,66.7727611649621,0.0,7240.0,1804.8,3026.7852326262678,9161428.844444446,0,1,0,0,0,0,0,0,2.0,2005.3333333333333,133.66666666666666,2941.1666666666665,0,0,0,0,0,0,3,401,6,17647,-1,506,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,53750,192.168.12.146,80,04/08/2024 11:53:48 AM,92684,4,6,300.0,17647.0,300.0,0.0,75.0,150.0,7240.0,0.0,2941.1666666666665,3548.5862208303,193636.4421043546,107.89348754909152,10298.222222222224,28834.815465760214,87116.0,0.0,91736.0,30578.666666666664,49551.92292266097,87750.0,0.0,92684.0,18536.8,38388.93841590309,87116.0,85.0,0,0,0,0,128,208,43.15739501963662,64.73609252945492,0.0,7240.0,1631.5454545454545,2927.0077336295635,8567374.272727273,0,1,0,0,0,0,0,0,1.0,1794.7,75.0,2941.1666666666665,0,0,0,0,0,0,4,300,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,53724,192.168.12.146,80,04/08/2024 11:53:48 AM,97270,4,6,302.0,17647.0,302.0,0.0,75.5,151.0,7240.0,0.0,2941.1666666666665,3548.5862208303,184527.6035776704,102.80662074637608,10807.777777777776,29741.477101758825,89950.0,0.0,96461.0,32153.666666666664,50581.33066985618,90457.0,0.0,97270.0,19454.0,39510.053866073125,89950.0,73.0,0,0,0,0,128,208,41.12264829855043,61.683972447825646,0.0,7240.0,1631.7272727272723,2926.916810943184,8566842.018181818,0,1,0,0,0,0,0,0,1.0,1794.9,75.5,2941.1666666666665,0,0,0,0,0,0,4,302,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,53774,192.168.12.146,80,04/08/2024 11:53:48 AM,94288,2,5,370.0,634.0,370.0,0.0,185.0,261.6295090390226,634.0,0.0,126.8,283.53341954697333,10648.226709655524,74.24062446970983,15714.666666666666,37327.35704368402,91892.0,32.0,2046.0,2046.0,0.0,2046.0,2046.0,94288.0,23572.0,45557.55605824352,91892.0,71.0,0,0,0,0,64,176,21.211606991345665,53.02901747836416,0.0,634.0,125.5,242.8562184856358,58979.14285714286,0,1,0,0,0,0,0,0,2.0,143.42857142857142,185.0,126.8,0,0,0,0,0,0,2,370,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53774,192.168.12.146,80,04/08/2024 11:53:48 AM,351,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5698.005698005698,351.0,0.0,351.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2849.002849002849,2849.002849002849,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53776,192.168.12.146,80,04/08/2024 11:53:48 AM,96859,4,6,371.0,17647.0,371.0,0.0,92.75,185.5,7240.0,0.0,2941.1666666666665,3548.5862208303,186022.9818602298,103.24285817528572,10762.111111111111,31572.64017881798,94949.0,0.0,96537.0,32179.0,54631.75945363649,95258.0,0.0,96859.0,19371.8,42253.301252091536,94949.0,61.0,0,0,0,0,128,208,41.29714327011429,61.94571490517144,0.0,7240.0,1638.0,2923.8544081400496,8548924.6,0,1,0,0,0,0,0,0,1.0,1801.8,92.75,2941.1666666666665,0,0,0,0,0,0,4,371,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,53758,192.168.12.146,80,04/08/2024 11:53:48 AM,102012,3,6,301.0,17647.0,301.0,0.0,100.33333333333334,173.78243102607735,7240.0,0.0,2941.1666666666665,3548.5862208303,175940.0854801396,88.22491471591577,12751.500000000002,34468.4403020668,98013.0,24.0,101450.0,50725.0,67139.78887366269,98200.0,3250.0,102012.0,20402.4,43413.75991318881,98013.0,67.0,0,0,0,0,96,208,29.408304905305258,58.81660981061052,0.0,7240.0,1794.8,3032.0990089375377,9193624.4,0,1,0,0,0,0,0,0,2.0,1994.2222222222224,100.33333333333331,2941.1666666666665,0,0,0,0,0,0,3,301,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,53792,192.168.12.146,80,04/08/2024 11:53:48 AM,102954,4,6,343.0,17647.0,343.0,0.0,85.75,171.5,7240.0,0.0,2941.1666666666665,3548.5862208303,174738.2326087379,97.1307574256464,11439.333333333332,33793.70545678589,101554.0,0.0,102241.0,34080.33333333333,58927.57293774565,102124.0,0.0,102954.0,20590.8,45260.71633547131,101554.0,74.0,0,0,0,0,128,208,38.85230297025856,58.27845445538784,0.0,7240.0,1635.4545454545455,2925.079669466675,8556091.072727272,0,1,0,0,0,0,0,0,1.0,1799.0,85.75,2941.1666666666665,0,0,0,0,0,0,4,343,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
192.168.12.140,53796,192.168.12.146,80,04/08/2024 11:53:48 AM,104242,2,5,368.0,634.0,368.0,0.0,184.0,260.2152954766495,634.0,0.0,126.8,283.53341954697333,9612.248421941253,67.15143608142591,17373.666666666664,42329.368148682144,103778.0,21.0,117.0,117.0,0.0,117.0,117.0,104242.0,26060.5,51811.87411202185,103778.0,49.0,0,0,0,0,64,176,19.18612459469312,47.9653114867328,0.0,634.0,125.25,242.5694304141158,58839.928571428565,0,1,0,0,0,0,0,0,2.0,143.14285714285714,184.0,126.8,0,0,0,0,0,0,2,368,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53796,192.168.12.146,80,04/08/2024 11:53:48 AM,779,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567.394094993582,779.0,0.0,779.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1283.697047496791,1283.697047496791,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53810,192.168.12.146,80,04/08/2024 11:53:48 AM,105217,2,5,377.0,634.0,377.0,0.0,188.5,266.5792565073284,634.0,0.0,126.8,283.53341954697333,9608.713420835036,66.52917304237909,17536.166666666668,42228.41035803582,103731.0,40.0,1053.0,1053.0,0.0,1053.0,1053.0,105217.0,26304.25,51621.13126343384,103731.0,40.0,0,0,0,0,64,176,19.00833515496545,47.52083788741363,0.0,634.0,126.375,243.87346689860064,59474.267857142855,0,1,0,0,0,0,0,0,2.0,144.42857142857142,188.5,126.8,0,0,0,0,0,0,2,377,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53810,192.168.12.146,80,04/08/2024 11:53:48 AM,630,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3174.6031746031745,630.0,0.0,630.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1587.3015873015872,1587.3015873015872,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53816,192.168.12.146,80,04/08/2024 11:53:48 AM,107615,2,5,363.0,634.0,363.0,0.0,181.5,256.6797615707168,634.0,0.0,126.8,283.53341954697333,9264.507735910422,65.04669423407518,17935.833333333332,43101.41129205245,105911.0,45.0,1272.0,1272.0,0.0,1272.0,1272.0,107615.0,26903.75,52675.92126310338,105911.0,45.0,0,0,0,0,64,176,18.584769781164336,46.46192445291084,0.0,634.0,124.625,241.8600170700872,58496.267857142855,0,1,0,0,0,0,0,0,2.0,142.42857142857142,181.5,126.8,0,0,0,0,0,0,2,363,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53816,192.168.12.146,80,04/08/2024 11:53:48 AM,889,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249.718785151856,889.0,0.0,889.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1124.859392575928,1124.859392575928,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53830,192.168.12.146,80,04/08/2024 11:53:48 AM,108669,2,5,375.0,634.0,375.0,0.0,187.5,265.1650429449553,634.0,0.0,126.8,283.53341954697333,9285.076700807038,64.41579475287341,18111.5,44011.41843090268,107949.0,0.0,0.0,0.0,0.0,0.0,0.0,108669.0,27167.25,53854.74763580892,107949.0,63.0,0,0,0,0,64,176,18.404512786535257,46.01128196633815,0.0,634.0,126.125,243.58069211542315,59331.553571428565,0,1,0,0,0,0,0,0,2.0,144.14285714285714,187.5,126.8,0,0,0,0,0,0,2,375,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53830,192.168.12.146,80,04/08/2024 11:53:48 AM,857,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.7222870478413,857.0,0.0,857.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1166.8611435239206,1166.8611435239206,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53846,192.168.12.146,80,04/08/2024 11:53:48 AM,110999,2,5,354.0,634.0,354.0,0.0,177.0,250.31580054003783,634.0,0.0,126.8,283.53341954697333,8900.98108991973,63.06363120388472,18499.83333333333,44788.798472013805,109922.0,0.0,0.0,0.0,0.0,0.0,0.0,110999.0,27749.75,54783.01379913912,109922.0,31.0,0,0,0,0,64,176,18.018180343967064,45.04545085991766,0.0,634.0,123.5,240.61053296027703,57893.428571428565,0,1,0,0,0,0,0,0,2.0,141.14285714285714,177.0,126.8,0,0,0,0,0,0,2,354,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53846,192.168.12.146,80,04/08/2024 11:53:48 AM,426,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4694.835680751174,426.0,0.0,426.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2347.417840375587,2347.417840375587,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53856,192.168.12.146,80,04/08/2024 11:53:48 AM,111084,2,5,340.0,634.0,340.0,0.0,170.0,240.41630560342617,634.0,0.0,126.8,283.53341954697333,8768.139426019949,63.01537575168341,18514.0,44917.47838425484,110200.0,0.0,0.0,0.0,0.0,0.0,0.0,111084.0,27771.0,54953.5261531657,110200.0,63.0,0,0,0,0,64,176,18.004393071909547,45.01098267977386,0.0,634.0,121.75,238.7382009051517,56995.92857142857,0,1,0,0,0,0,0,0,2.0,139.14285714285714,170.0,126.8,0,0,0,0,0,0,2,340,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53856,192.168.12.146,80,04/08/2024 11:53:48 AM,738,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0271002710024,738.0,0.0,738.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1355.0135501355012,1355.0135501355012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53862,192.168.12.146,80,04/08/2024 11:53:48 AM,112708,2,5,356.0,634.0,356.0,0.0,178.0,251.7300141024109,634.0,0.0,126.8,283.53341954697333,8783.759804095538,62.10739255421088,18784.666666666664,45079.04225986469,110799.0,80.0,800.0,800.0,0.0,800.0,800.0,112708.0,28177.0,55086.703434979056,110799.0,80.0,0,0,0,0,64,176,17.74496930120311,44.36242325300777,0.0,634.0,123.75,240.88512377717072,58025.642857142855,0,1,0,0,0,0,0,0,2.0,141.42857142857142,178.0,126.8,0,0,0,0,0,0,2,356,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53862,192.168.12.146,80,04/08/2024 11:53:48 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106632.08726918798,60169.567843979676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53872,192.168.12.146,80,04/08/2024 11:53:48 AM,113679,2,5,355.0,634.0,355.0,0.0,177.5,251.0229073212244,634.0,0.0,126.8,283.53341954697333,8699.935784093808,61.576896348490045,18946.5,45561.00425912494,111939.0,0.0,0.0,0.0,0.0,0.0,0.0,113679.0,28419.75,55684.49741998815,111939.0,47.0,0,0,0,0,64,176,17.593398956711443,43.983497391778606,0.0,634.0,123.625,240.74760790978945,57959.41071428572,0,1,0,0,0,0,0,0,2.0,141.28571428571428,177.5,126.8,0,0,0,0,0,0,2,355,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53872,192.168.12.146,80,04/08/2024 11:53:48 AM,745,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684.5637583892617,745.0,0.0,745.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1342.2818791946308,1342.2818791946308,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53888,192.168.12.146,80,04/08/2024 11:53:48 AM,114454,2,5,335.0,634.0,335.0,0.0,167.5,236.88077169749343,634.0,0.0,126.8,283.53341954697333,8466.28339769689,61.15994198542646,19075.666666666668,46081.43587461948,113135.0,0.0,0.0,0.0,0.0,0.0,0.0,114454.0,28613.5,56349.89684994995,113135.0,44.0,0,0,0,0,64,176,17.474269138693273,43.68567284673318,0.0,634.0,121.125,238.0908815077613,56687.267857142855,0,1,0,0,0,0,0,0,2.0,138.42857142857142,167.5,126.8,0,0,0,0,0,0,2,335,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53888,192.168.12.146,80,04/08/2024 11:53:48 AM,737,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2713.7042062415194,737.0,0.0,737.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1356.8521031207597,1356.8521031207597,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53894,192.168.12.146,80,04/08/2024 11:53:48 AM,115376,2,5,303.0,634.0,303.0,0.0,151.5,214.2533546995239,634.0,0.0,126.8,283.53341954697333,8121.273055054777,60.6711967826931,19229.33333333333,46613.6765881717,114378.0,45.0,627.0,627.0,0.0,627.0,627.0,115376.0,28844.0,57024.10779661528,114378.0,45.0,0,0,0,0,64,176,17.33462765219803,43.33656913049507,0.0,634.0,117.125,234.2217737225006,54859.83928571428,0,1,0,0,0,0,0,0,2.0,133.85714285714286,151.5,126.8,0,0,0,0,0,0,2,303,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53894,192.168.12.146,80,04/08/2024 11:53:48 AM,806,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2481.389578163772,806.0,0.0,806.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1240.6947890818858,1240.6947890818858,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53900,192.168.12.146,80,04/08/2024 11:53:48 AM,116832,2,5,410.0,634.0,410.0,0.0,205.0,289.9137802864845,634.0,0.0,126.8,283.53341954697333,8935.907970419063,59.91509175568337,19472.0,46738.53917272126,114869.0,36.0,1572.0,1572.0,0.0,1572.0,1572.0,116832.0,29208.0,57112.98912389953,114869.0,85.0,0,0,0,0,64,176,17.118597644480964,42.796494111202406,0.0,634.0,130.5,248.94462952919585,61973.42857142857,0,1,0,0,0,0,0,0,2.0,149.14285714285714,205.0,126.8,0,0,0,0,0,0,2,410,5,634,-1,506,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53900,192.168.12.146,80,04/08/2024 11:53:48 AM,658,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.51367781155,658.0,0.0,658.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1519.756838905775,1519.756838905775,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53912,192.168.12.146,80,04/08/2024 11:53:48 AM,118714,3,6,356.0,17647.0,356.0,0.0,118.66666666666666,205.5366958315068,7240.0,0.0,2941.1666666666665,3548.5862208303,151650.1844769783,75.81245682901763,14839.249999999998,41554.12530578127,117680.0,34.0,118289.0,59144.5,83463.34891735413,118162.0,127.0,118714.0,23742.8,52512.80985816698,117680.0,72.0,0,0,0,0,96,208,25.27081894300588,50.54163788601176,0.0,7240.0,1800.3,3029.136732543522,9175669.344444446,0,1,0,0,0,0,0,0,2.0,2000.3333333333333,118.66666666666669,2941.1666666666665,0,0,0,0,0,0,3,356,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,DoS Attack
